Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
1991,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.295868902926634
1991,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),1.0528631927286334
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.4379337050955593
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.1107919931217849
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.33838569377791
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.0134733919894384
1991,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.4195527027721262
1991,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.7609073893315937
1991,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.3537007724421637
1991,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.420970801511734
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.6682414703250965
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.0320841204928353
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.1453963164327886
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.5404865736194862
1991,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.7307008199382938
1991,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),1.304689612790223
1991,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.4231032808194149
1991,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.2680497410491605
1991,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.6821025858250224
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.6783222815977697
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.3326667719982203
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.3347992513059012
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.0155089404194974
1991,Construction,,,,Undefined,Units,Percentage (%),8.729982562135117
1991,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.9236291308305136
1991,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.765692866759785
1991,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),4.047348795100725
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),10.137709697837376
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.4626869433138534
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.345798967298429
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.481017541580924
1991,Transportation and storage,,,,Undefined,Units,Percentage (%),3.96621765053123
1991,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.619230310673156
1991,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.2038456356387696
1991,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.4312813389643713
1991,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.6521509446398679
1991,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.183587082215801
1991,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.1401979134659284
1991,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.5631683989830012
1991,Accommodation and food services,,,,Undefined,Units,Percentage (%),3.32647385822696
1991,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.8813924702155645
1991,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.451963480322547
1991,Information and communication,,,,Undefined,Units,Percentage (%),3.184760915143802
1991,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.8428498453467848
1991,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),1.239552063028334
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.7795181178349907
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.5083055222490289
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.282650439145341
1991,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),0.6331524926259835
1991,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),1.2000042649586151
1991,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),1.0167079753756798
1991,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.1967696815723739
1991,Financial and insurance,,,,Undefined,Units,Percentage (%),5.705642249455491
1991,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),2.6450497885452906
1991,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),2.6279899540838434
1991,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),2.6277960923285995
