Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2008,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.00575611347218358
2008,Performing research and development,,,Business Enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.00601194073761396
2008,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.00601194073761396
2008,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.00786668841198422
2008,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.009017911106420941
2008,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0100412201681424
2008,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0109366155971488
2008,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.013430931435095
2008,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.0145821541295317
2008,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0155415063748956
2008,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.0186114335600602
2008,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0193789153563513
2008,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.0194428721727089
2008,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0195707858054241
2008,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0200184835199273
2008,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.0200824403362849
2008,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0203382676017153
2008,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0228325834396615
2008,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0245594174813166
2008,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0251989856448925
2008,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0276933014828387
2008,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.029228265075421003
2008,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0315946672806521
2008,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0338971126695255
2008,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.0342808535676711
2008,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0354320762621078
2008,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0369030830383325
2008,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0377984784673388
2008,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0380543057327692
2008,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.040292794305285005
2008,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0447697714503167
2008,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0488630076972028
2008,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0505258849225003
2008,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0546191211693864
2008,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0553226461493199
2008,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0564099120273991
2008,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.0566657392928294
2008,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.062421852765013
2008,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0665790458282567
2008,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0709281093405732
2008,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0725909865658707
2008,Performing research and development,,,Business Enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.0739340797093802
2008,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0797541499979214
2008,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0860219180009657
2008,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0862137884500385
2008,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0897953701660638
2008,Performing research and development,,,Business Enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.0936967359638771
2008,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.0961910518018234
2008,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.110773205931355
2008,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.131687084880288
2008,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.136228018841678
2008,Funding research and development,,,Higher Education Funding Councils,,,,Percentage (%),Undefined,Units,,0.14243183002836401
2008,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.17287527461457997
2008,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.176840597228751
2008,Performing research and development,England,South East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.22167432549542498
2008,Funding research and development,,,Business Enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.234977343297805
2008,Funding research and development,,,Business Enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.237983313666612
2008,Performing research and development,England,East of England,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.267467406007463
2008,Performing research and development,,,Business Enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.27846797842096993
2008,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.29349783026500503
2008,Performing research and development,England,,Higher Education,,,,Percentage (%),Undefined,Units,E92000001,0.322917965789498
2008,Performing research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.4011371521948379
2008,Funding research and development,,,Business Enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.645068449782706
2008,Funding research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,0.73620691309228
2008,Performing research and development,England,,Business Enterprise,,,,Percentage (%),Undefined,Units,E92000001,0.9495668524612181
2008,Performing research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,1.01141309387901
2008,,,,,,,,Percentage (%),Undefined,Units,,1.60352529971763
2008,Performing research and development,,,Business Enterprise,,,Software development,Percentage (%),Undefined,Units,,
2008,Performing research and development,England,North East,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000001,
2008,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,
2008,Performing research and development,England,North West,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000002,
2008,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,
