Year,Country,Region,Police Force Area,Monitored hate crime strand,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2013/14,England,South East,Thames Valley,,"Rate per 1,000 population",Units,Undefined,E23000029,0.5650910167796199
2013/14,England,South East,,,"Rate per 1,000 population",Units,Undefined,E12000008,0.5595508853528001
2013/14,England,South West,Avon and Somerset,,"Rate per 1,000 population",Units,Undefined,E23000036,0.87802395558376
2013/14,England,South West,Dorset,,"Rate per 1,000 population",Units,Undefined,E23000039,1.3744875494225601
2013/14,England,South West,Gloucestershire,,"Rate per 1,000 population",Units,Undefined,E23000037,0.326919330178616
2013/14,England,South West,Wiltshire,,"Rate per 1,000 population",Units,Undefined,E23000038,0.37528615569371604
2013/14,England,South West,Devon and Cornwall,,"Rate per 1,000 population",Units,Undefined,E23000035,0.16894366496699098
2013/14,England,South West,,,"Rate per 1,000 population",Units,Undefined,E12000009,0.5826023375500871
2013/14,Wales,,Dyfed-Powys,,"Rate per 1,000 population",Units,Undefined,W15000004,0.16259816380216402
2013/14,Wales,,Gwent,,"Rate per 1,000 population",Units,Undefined,W15000002,0.42134273641385495
2013/14,Wales,,North Wales,,"Rate per 1,000 population",Units,Undefined,W15000001,0.5621501013026271
2013/14,Wales,,South Wales,,"Rate per 1,000 population",Units,Undefined,W15000003,0.895950765960667
2013/14,Wales,,,,"Rate per 1,000 population",Units,Undefined,W92000004,0.608938714227689
2013/14,England,,,,"Rate per 1,000 population",Units,Undefined,E92000001,0.754690121937628
2013/14,,,,,"Rate per 1,000 population",Units,Undefined,,0.781060285474373
2012/13,England,North East,Cleveland,Race,"Rate per 1,000 population",Units,Undefined,E23000013,0.5874072774030861
2012/13,England,North East,Durham,Race,"Rate per 1,000 population",Units,Undefined,E23000008,0.27275837803988395
2012/13,England,North East,Northumbria,Race,"Rate per 1,000 population",Units,Undefined,E23000007,0.343319797125381
2012/13,England,North East,,Race,"Rate per 1,000 population",Units,Undefined,E12000001,0.37889413636346103
2012/13,England,North West,Cheshire,Race,"Rate per 1,000 population",Units,Undefined,E23000006,0.42454613304384
2012/13,England,North West,Cumbria,Race,"Rate per 1,000 population",Units,Undefined,E23000002,0.28450984163621196
2012/13,England,North West,Greater Manchester,Race,"Rate per 1,000 population",Units,Undefined,E23000005,1.0099144810782499
2012/13,England,North West,Lancashire,Race,"Rate per 1,000 population",Units,Undefined,E23000003,0.426426721467617
2012/13,England,North West,Merseyside,Race,"Rate per 1,000 population",Units,Undefined,E23000004,0.7555933392318199
2012/13,England,North West,,Race,"Rate per 1,000 population",Units,Undefined,E12000002,0.703100374812773
2012/13,England,Yorkshire and The Humber,North Yorkshire,Race,"Rate per 1,000 population",Units,Undefined,E23000009,0.535728079377459
2012/13,England,Yorkshire and The Humber,South Yorkshire,Race,"Rate per 1,000 population",Units,Undefined,E23000011,0.12128885680815
2012/13,England,Yorkshire and The Humber,West Yorkshire,Race,"Rate per 1,000 population",Units,Undefined,E23000010,0.22403603142038397
2012/13,England,Yorkshire and The Humber,Humberside,Race,"Rate per 1,000 population",Units,Undefined,E23000012,1.81070137539487
2012/13,England,Yorkshire and The Humber,,Race,"Rate per 1,000 population",Units,Undefined,E12000003,0.5198722287979489
2012/13,England,East Midlands,Derbyshire,Race,"Rate per 1,000 population",Units,Undefined,E23000018,0.39059067074182896
2012/13,England,East Midlands,Leicestershire,Race,"Rate per 1,000 population",Units,Undefined,E23000021,0.731479666328235
2012/13,England,East Midlands,Lincolnshire,Race,"Rate per 1,000 population",Units,Undefined,E23000020,0.276835670902206
2012/13,England,East Midlands,Northamptonshire,Race,"Rate per 1,000 population",Units,Undefined,E23000022,0.528136847394144
2012/13,England,East Midlands,Nottinghamshire,Race,"Rate per 1,000 population",Units,Undefined,E23000019,0.466827068326011
2012/13,England,East Midlands,,Race,"Rate per 1,000 population",Units,Undefined,E12000004,0.48864523764643697
2012/13,England,West Midlands,Staffordshire,Race,"Rate per 1,000 population",Units,Undefined,E23000015,0.586193066225297
2012/13,England,West Midlands,Warwickshire,Race,"Rate per 1,000 population",Units,Undefined,E23000017,0.419727943296579
2012/13,England,West Midlands,West Mercia,Race,"Rate per 1,000 population",Units,Undefined,E23000016,0.40817886365281003
2012/13,England,West Midlands,West Midlands,Race,"Rate per 1,000 population",Units,Undefined,E23000014,0.890428114941963
2012/13,England,West Midlands,,Race,"Rate per 1,000 population",Units,Undefined,E12000005,1.3892126443688
2012/13,England,East of England,Bedfordshire,Race,"Rate per 1,000 population",Units,Undefined,E23000026,0.43838667304513895
2012/13,England,East of England,Cambridgeshire,Race,"Rate per 1,000 population",Units,Undefined,E23000023,0.274944121289635
2012/13,England,East of England,Essex,Race,"Rate per 1,000 population",Units,Undefined,E23000028,0.48251237299585
2012/13,England,East of England,Hertfordshire,Race,"Rate per 1,000 population",Units,Undefined,E23000027,0.528741577332662
2012/13,England,East of England,Norfolk,Race,"Rate per 1,000 population",Units,Undefined,E23000024,0.307407124911302
2012/13,England,East of England,Suffolk,Race,"Rate per 1,000 population",Units,Undefined,E23000025,0.513428335782131
2012/13,England,East of England,,Race,"Rate per 1,000 population",Units,Undefined,E12000006,0.43623636190046705
2012/13,England,London,City of London,Race,"Rate per 1,000 population",Units,Undefined,E23000034,9.20568122041031
2012/13,England,London,Metropolitan Police,Race,"Rate per 1,000 population",Units,Undefined,E23000001,1.13037774229242
2012/13,England,London,,Race,"Rate per 1,000 population",Units,Undefined,E12000007,1.13776843565807
2012/13,England,South East,Hampshire,Race,"Rate per 1,000 population",Units,Undefined,E23000030,0.44069309955016905
2012/13,England,South East,Kent,Race,"Rate per 1,000 population",Units,Undefined,E23000032,0.394650145505792
2012/13,England,South East,Surrey,Race,"Rate per 1,000 population",Units,Undefined,E23000031,0.41888607785334403
2012/13,England,South East,Sussex,Race,"Rate per 1,000 population",Units,Undefined,E23000033,0.34770128760444896
2012/13,England,South East,Thames Valley,Race,"Rate per 1,000 population",Units,Undefined,E23000029,0.48135626592995207
2012/13,England,South East,,Race,"Rate per 1,000 population",Units,Undefined,E12000008,0.422018451673672
2012/13,England,South West,Avon and Somerset,Race,"Rate per 1,000 population",Units,Undefined,E23000036,0.643733256745581
2012/13,England,South West,Dorset,Race,"Rate per 1,000 population",Units,Undefined,E23000039,0.9729454524129709
2012/13,England,South West,Gloucestershire,Race,"Rate per 1,000 population",Units,Undefined,E23000037,0.257407096796693
2012/13,England,South West,Wiltshire,Race,"Rate per 1,000 population",Units,Undefined,E23000038,0.38169860071809597
2012/13,England,South West,Devon and Cornwall,Race,"Rate per 1,000 population",Units,Undefined,E23000035,0.165195652858568
2012/13,England,South West,,Race,"Rate per 1,000 population",Units,Undefined,E12000009,0.44665957629704
2012/13,Wales,,Dyfed-Powys,Race,"Rate per 1,000 population",Units,Undefined,W15000004,0.141376972983441
2012/13,Wales,,Gwent,Race,"Rate per 1,000 population",Units,Undefined,W15000002,0.32700036852422404
2012/13,Wales,,North Wales,Race,"Rate per 1,000 population",Units,Undefined,W15000001,0.470718417690901
2012/13,Wales,,South Wales,Race,"Rate per 1,000 population",Units,Undefined,W15000003,0.629022525366438
2012/13,Wales,,,Race,"Rate per 1,000 population",Units,Undefined,W92000004,0.45477213086116797
2012/13,England,,,Race,"Rate per 1,000 population",Units,Undefined,E92000001,0.6149879736370589
2012/13,,,,Race,"Rate per 1,000 population",Units,Undefined,,0.634442254034433
2012/13,England,North East,Cleveland,Religion,"Rate per 1,000 population",Units,Undefined,E23000013,0.0143270067659289
2012/13,England,North East,Durham,Religion,"Rate per 1,000 population",Units,Undefined,E23000008,0.0355070077921742
2012/13,England,North East,Northumbria,Religion,"Rate per 1,000 population",Units,Undefined,E23000007,0.00772294022163434
2012/13,England,North East,,Religion,"Rate per 1,000 population",Units,Undefined,E12000001,0.0157552328508133
2012/13,England,North West,Cumbria,Religion,"Rate per 1,000 population",Units,Undefined,E23000002,0.0300538565108674
2012/13,England,North West,Greater Manchester,Religion,"Rate per 1,000 population",Units,Undefined,E23000005,0.0558802076375291
2012/13,England,North West,Lancashire,Religion,"Rate per 1,000 population",Units,Undefined,E23000003,0.0320672894543648
2012/13,England,North West,Merseyside,Religion,"Rate per 1,000 population",Units,Undefined,E23000004,0.0187635404202744
2012/13,England,North West,,Religion,"Rate per 1,000 population",Units,Undefined,E12000002,0.0340187091607866
2012/13,England,Yorkshire and The Humber,North Yorkshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000009,0.00373763776309855
2012/13,England,Yorkshire and The Humber,West Yorkshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000010,0.0026777214910802803
2012/13,England,Yorkshire and The Humber,Humberside,Religion,"Rate per 1,000 population",Units,Undefined,E23000012,0.04233654294988
2012/13,England,Yorkshire and The Humber,,Religion,"Rate per 1,000 population",Units,Undefined,E12000003,0.00921625875944266
2012/13,England,East Midlands,Derbyshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000018,0.00976476676854573
2012/13,England,East Midlands,Leicestershire,Religion,"Rate per 1,000 population",Units,Undefined,E23000021,0.0614442919715717
2012/13,England,East Midlands,Lincolnshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000020,0.0153024742709762
2012/13,England,East Midlands,Northamptonshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000022,0.0128465719636413
2012/13,England,East Midlands,Nottinghamshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000019,0.0154699028490101
2012/13,England,East Midlands,,Religion,"Rate per 1,000 population",Units,Undefined,E12000004,0.0240819785578441
2012/13,England,West Midlands,Warwickshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000017,0.00547471230386843
2012/13,England,West Midlands,West Mercia,Religion,"Rate per 1,000 population",Units,Undefined,E23000016,0.00406552653040648
2012/13,England,West Midlands,West Midlands,Religion,"Rate per 1,000 population",Units,Undefined,E23000014,0.0296809371647321
2012/13,England,West Midlands,,Religion,"Rate per 1,000 population",Units,Undefined,E12000005,0.033300563648236
2012/13,England,East of England,Bedfordshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000026,0.00799975680739305
2012/13,England,East of England,Cambridgeshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000023,0.0147291493548018
2012/13,England,East of England,Essex,Religion,"Rate per 1,000 population",Units,Undefined,E23000028,0.00976513135824935
2012/13,England,East of England,Hertfordshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000027,0.0212559428073432
2012/13,England,East of England,Norfolk,Religion,"Rate per 1,000 population",Units,Undefined,E23000024,0.00924532706500158
2012/13,England,East of England,Suffolk,Religion,"Rate per 1,000 population",Units,Undefined,E23000025,0.0245790160746765
2012/13,England,East of England,,Religion,"Rate per 1,000 population",Units,Undefined,E12000006,0.0142195787348231
2012/13,England,London,City of London,Religion,"Rate per 1,000 population",Units,Undefined,E23000034,0.39452919516044105
2012/13,England,London,Metropolitan Police,Religion,"Rate per 1,000 population",Units,Undefined,E23000001,0.0760170899911032
2012/13,England,London,,Religion,"Rate per 1,000 population",Units,Undefined,E12000007,0.0763085991967857
2012/13,England,South East,Hampshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000030,0.026107411110792
2012/13,England,South East,Kent,Religion,"Rate per 1,000 population",Units,Undefined,E23000032,0.00686348079140509
2012/13,England,South East,Surrey,Religion,"Rate per 1,000 population",Units,Undefined,E23000031,0.0166155229211138
2012/13,England,South East,Sussex,Religion,"Rate per 1,000 population",Units,Undefined,E23000033,0.0215772075641058
2012/13,England,South East,Thames Valley,Religion,"Rate per 1,000 population",Units,Undefined,E23000029,0.0130684959076005
2012/13,England,South East,,Religion,"Rate per 1,000 population",Units,Undefined,E12000008,0.0167340287735893
2012/13,England,South West,Avon and Somerset,Religion,"Rate per 1,000 population",Units,Undefined,E23000036,0.0328056371226113
2012/13,England,South West,Dorset,Religion,"Rate per 1,000 population",Units,Undefined,E23000039,0.0199920298441021
2012/13,England,South West,Wiltshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000038,0.00838898023556256
2012/13,England,South West,Devon and Cornwall,Religion,"Rate per 1,000 population",Units,Undefined,E23000035,0.00594228967117151
2012/13,England,South West,,Religion,"Rate per 1,000 population",Units,Undefined,E12000009,0.0157314064607762
2012/13,Wales,,Gwent,Religion,"Rate per 1,000 population",Units,Undefined,W15000002,0.00692064272008941
2012/13,Wales,,North Wales,Religion,"Rate per 1,000 population",Units,Undefined,W15000001,0.0101385505348809
2012/13,Wales,,South Wales,Religion,"Rate per 1,000 population",Units,Undefined,W15000003,0.0209415637298321
2012/13,Wales,,,Religion,"Rate per 1,000 population",Units,Undefined,W92000004,0.0126867761828223
2012/13,England,,,Religion,"Rate per 1,000 population",Units,Undefined,E92000001,0.0276854881438532
2012/13,,,,Religion,"Rate per 1,000 population",Units,Undefined,,0.0278073411239143
2012/13,England,North East,Cleveland,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000013,0.01611788261167
2012/13,England,North East,Durham,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000008,0.0823116998818585
2012/13,England,North East,Northumbria,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000007,0.0259771625636791
2012/13,England,North East,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000001,0.0372745752811924
2012/13,England,North West,Cheshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000006,0.0610648547528812
