Year,Units,Sex,Sex by disability,Working Pattern,Age,Occupation,Disability status,Country,Region,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2019,1. Annual survey of hours and earnings (ASHE),Women,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.61
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.07
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.1
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.23
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.27
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.28
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.56
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.02
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.32
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.84
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.11
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.21
2013,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.34
2014,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.46
2015,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.68
2016,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.15
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.43
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.93
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.36
2011,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.53
2012,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.49
2013,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.73
2014,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.83
2015,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.92
2016,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.19
2017,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.55
2018,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,11.0
2019,1. Annual survey of hours and earnings (ASHE),Men,,,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,11.38
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.69
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.64
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.92
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.02
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.09
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.36
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,10.7
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,11.15
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,11.56
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.82
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.95
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,7.91
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.0
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.37
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,8.59
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.1
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.57
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,40 to 49,Elementary occupations,,,,Undefined,Units,GBP (£),,9.8
2011,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.69
2012,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.73
2013,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.03
2014,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.02
2015,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.23
2016,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.46
2017,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.84
2018,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.25
2019,1. Annual survey of hours and earnings (ASHE),,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.67
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.16
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.21
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.49
2014,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.47
2015,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.7
2016,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.83
2017,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.29
2018,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.66
2019,1. Annual survey of hours and earnings (ASHE),,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,11.08
2011,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.22
2012,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.37
2013,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.55
2014,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.6
2015,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.92
2016,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.36
2017,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.62
2018,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.06
2019,1. Annual survey of hours and earnings (ASHE),,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.54
2011,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.54
2012,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.69
2013,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.81
2014,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.83
2015,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.06
2016,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.48
2017,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.8
2018,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.11
2019,1. Annual survey of hours and earnings (ASHE),Women,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.67
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.97
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.14
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.17
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.14
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.32
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.67
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.07
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.31
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.86
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.08
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.22
2013,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.45
2014,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.5
2015,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.81
2016,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.29
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.54
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.9
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.47
2011,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.44
2012,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.52
2013,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.77
2014,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.75
2015,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.06
2016,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.13
2017,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.6
2018,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,11.04
2019,1. Annual survey of hours and earnings (ASHE),Men,,,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,11.41
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.58
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.66
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.94
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.94
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.24
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.28
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,10.79
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,11.19
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,11.6
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.76
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.98
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.93
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,7.95
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.34
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.61
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,8.9
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.61
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,50 to 59,Elementary occupations,,,,Undefined,Units,GBP (£),,9.81
2011,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.24
2012,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.28
2013,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.5
2014,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.67
2015,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.91
2016,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,9.24
2017,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,9.52
2018,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,9.94
2019,1. Annual survey of hours and earnings (ASHE),,,,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,10.34
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.72
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,8.84
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,60 and over,Elementary occupations,,,,Undefined,Units,GBP (£),,9.04
